districtid,weekid,dose1,dose2
UP_Mahoba,9,6393.0,1254.0
UP_Mahoba,10,9313.0,519.0
UP_Mahoba,11,12726.0,108.0
UP_Mahoba,12,15173.0,1021.0
UP_Mahoba,13,21502.0,2704.0
UP_Mahoba,14,5405.0,2721.0
UP_Mahoba,15,2962.0,1357.0
UP_Mahoba,16,1111.0,1095.0
UP_Mahoba,17,2381.0,3915.0
UP_Mahoba,18,4257.0,472.0
UP_Mahoba,19,3804.0,223.0
UP_Mahoba,20,8538.0,142.0
UP_Mahoba,21,15334.0,210.0
UP_Mahoba,22,14328.0,509.0
UP_Mahoba,23,19480.0,908.0
UP_Mahoba,24,14323.0,1892.0
UP_Mahoba,25,28316.0,6250.0
UP_Mahoba,26,17597.0,4446.0
UP_Mahoba,27,23484.0,3451.0
UP_Mahoba,28,26263.0,3385.0
UP_Mahoba,29,29029.0,4320.0
UP_Mahoba,30,13639.0,5144.0
UP_Mainpuri,1,234.0,0.0
UP_Mainpuri,2,4339.0,0.0
UP_Mainpuri,3,2093.0,0.0
UP_Mainpuri,4,2971.0,0.0
UP_Mainpuri,5,1982.0,1033.0
UP_Mainpuri,6,366.0,3270.0
UP_Mainpuri,7,1068.0,1315.0
UP_Mainpuri,8,4752.0,1500.0
UP_Mainpuri,9,13136.0,1555.0
UP_Mainpuri,10,13759.0,655.0
UP_Mainpuri,11,7079.0,289.0
UP_Mainpuri,12,16233.0,706.0
UP_Mainpuri,13,15721.0,1519.0
UP_Mainpuri,14,2999.0,1662.0
UP_Mainpuri,15,2496.0,2172.0
UP_Mainpuri,16,1941.0,2360.0
UP_Mainpuri,17,4290.0,4433.0
UP_Mainpuri,18,3775.0,480.0
UP_Mainpuri,19,3467.0,691.0
UP_Mainpuri,20,6828.0,584.0
UP_Mainpuri,21,11778.0,835.0
UP_Mainpuri,22,13507.0,1659.0
UP_Mainpuri,23,28176.0,2200.0
UP_Mainpuri,24,16799.0,2589.0
UP_Mainpuri,25,29789.0,6249.0
UP_Mainpuri,26,19746.0,4378.0
UP_Mainpuri,27,35375.0,4967.0
UP_Mainpuri,28,31502.0,3523.0
UP_Mainpuri,29,46025.0,3541.0
UP_Mainpuri,30,31982.0,3048.0
UP_Mathura,1,551.0,0.0
UP_Mathura,2,5861.0,0.0
UP_Mathura,3,2535.0,0.0
UP_Mathura,4,2883.0,0.0
UP_Mathura,5,4759.0,2263.0
UP_Mathura,6,2236.0,3963.0
UP_Mathura,7,6361.0,1174.0
UP_Mathura,8,8771.0,980.0
UP_Mathura,9,20681.0,2845.0
UP_Mathura,10,9996.0,1437.0
UP_Mathura,11,14879.0,978.0
UP_Mathura,12,19701.0,818.0
UP_Mathura,13,24847.0,2288.0
UP_Mathura,14,13472.0,6587.0
UP_Mathura,15,11155.0,6641.0
UP_Mathura,16,11098.0,7186.0
UP_Mathura,17,23670.0,7507.0
UP_Mathura,18,29150.0,2943.0
UP_Mathura,19,45672.0,4184.0
UP_Mathura,20,36255.0,3422.0
UP_Mathura,21,36858.0,3556.0
UP_Mathura,22,34399.0,3870.0
UP_Mathura,23,72023.0,3333.0
UP_Mathura,24,27114.0,6552.0
UP_Mathura,25,49788.0,16675.0
UP_Mathura,26,32248.0,10693.0
UP_Mathura,27,36868.0,10426.0
UP_Mathura,28,35840.0,9623.0
UP_Mathura,29,57020.0,11911.0
UP_Mathura,30,34800.0,13136.0
UP_Mau,1,67.0,0.0
UP_Mau,2,4124.0,0.0
UP_Mau,3,2372.0,0.0
UP_Mau,4,2520.0,0.0
UP_Mau,5,2683.0,1209.0
UP_Mau,6,1477.0,2843.0
UP_Mau,7,1232.0,2178.0
UP_Mau,8,5195.0,691.0
UP_Mau,9,12554.0,3437.0
UP_Mau,10,9190.0,1186.0
UP_Mau,11,8598.0,365.0
UP_Mau,12,12669.0,793.0
UP_Mau,13,13037.0,2165.0
UP_Mau,14,6378.0,3927.0
UP_Mau,15,4836.0,4344.0
UP_Mau,16,5975.0,4749.0
UP_Mau,17,5270.0,4488.0
UP_Mau,18,4813.0,876.0
UP_Mau,19,4950.0,958.0
UP_Mau,20,11694.0,1034.0
UP_Mau,21,20100.0,1586.0
UP_Mau,22,19683.0,1688.0
UP_Mau,23,47774.0,2751.0
UP_Mau,24,12386.0,6868.0
UP_Mau,25,30051.0,11432.0
UP_Mau,26,22899.0,6856.0
UP_Mau,27,37427.0,7048.0
UP_Mau,28,36818.0,5748.0
UP_Mau,29,53447.0,4602.0
UP_Mau,30,33885.0,7365.0
UP_Meerut,1,931.0,0.0
UP_Meerut,2,9247.0,0.0
UP_Meerut,3,4218.0,0.0
UP_Meerut,4,5049.0,0.0
UP_Meerut,5,7779.0,2022.0
UP_Meerut,6,3794.0,7386.0
UP_Meerut,7,5051.0,2957.0
UP_Meerut,8,14346.0,1761.0
UP_Meerut,9,24193.0,6852.0
UP_Meerut,10,19624.0,3067.0
UP_Meerut,11,39993.0,1132.0
UP_Meerut,12,52842.0,4152.0
UP_Meerut,13,59416.0,9087.0
UP_Meerut,14,28258.0,12218.0
UP_Meerut,15,21751.0,13983.0
UP_Meerut,16,25847.0,11658.0
UP_Meerut,17,30090.0,12340.0
UP_Meerut,18,49127.0,1747.0
UP_Meerut,19,67396.0,3755.0
UP_Meerut,20,71398.0,14116.0
UP_Meerut,21,79807.0,6636.0
UP_Meerut,22,71043.0,10006.0
UP_Meerut,23,102379.0,11898.0
UP_Meerut,24,26296.0,22923.0
UP_Meerut,25,59629.0,38027.0
UP_Meerut,26,49104.0,29117.0
UP_Meerut,27,70473.0,25585.0
UP_Meerut,28,59384.0,17133.0
UP_Meerut,29,95757.0,21046.0
UP_Meerut,30,44031.0,25039.0
UP_Mirzapur,1,98.0,0.0
UP_Mirzapur,2,5263.0,0.0
UP_Mirzapur,3,2650.0,0.0
UP_Mirzapur,4,2938.0,0.0
UP_Mirzapur,5,4174.0,939.0
UP_Mirzapur,6,2005.0,4098.0
UP_Mirzapur,7,2309.0,2147.0
UP_Mirzapur,8,7814.0,1362.0
UP_Mirzapur,9,21734.0,4351.0
UP_Mirzapur,10,19463.0,1925.0
UP_Mirzapur,11,10143.0,0.0
UP_Mirzapur,12,19143.0,338.0
UP_Mirzapur,13,21631.0,1777.0
UP_Mirzapur,14,5998.0,2631.0
UP_Mirzapur,15,5402.0,5852.0
UP_Mirzapur,16,9171.0,8204.0
UP_Mirzapur,17,9383.0,7133.0
UP_Mirzapur,18,23232.0,608.0
UP_Mirzapur,19,30155.0,452.0
UP_Mirzapur,20,37000.0,977.0
UP_Mirzapur,21,36757.0,2640.0
UP_Mirzapur,22,32136.0,2902.0
UP_Mirzapur,23,81996.0,3841.0
UP_Mirzapur,24,25525.0,4076.0
UP_Mirzapur,25,54644.0,11931.0
UP_Mirzapur,26,36533.0,8451.0
UP_Mirzapur,27,44222.0,7580.0
UP_Mirzapur,28,43383.0,5500.0
UP_Mirzapur,29,68163.0,7478.0
UP_Mirzapur,30,37427.0,8821.0
UP_Moradabad,1,307.0,0.0
UP_Moradabad,2,7970.0,0.0
UP_Moradabad,3,5854.0,0.0
UP_Moradabad,4,4489.0,0.0
UP_Moradabad,5,6224.0,2294.0
UP_Moradabad,6,3787.0,5501.0
UP_Moradabad,7,1388.0,3983.0
UP_Moradabad,8,5362.0,1632.0
UP_Moradabad,9,12851.0,7191.0
UP_Moradabad,10,12025.0,3016.0
UP_Moradabad,11,18528.0,0.0
UP_Moradabad,12,26990.0,1616.0
UP_Moradabad,13,25164.0,3886.0
UP_Moradabad,14,8015.0,4893.0
UP_Moradabad,15,7164.0,5336.0
UP_Moradabad,16,5472.0,4985.0
UP_Moradabad,17,20057.0,5313.0
UP_Moradabad,18,34143.0,1170.0
UP_Moradabad,19,43530.0,1611.0
UP_Moradabad,20,42583.0,1425.0
UP_Moradabad,21,38263.0,1722.0
UP_Moradabad,22,29718.0,4638.0
UP_Moradabad,23,53777.0,4437.0
UP_Moradabad,24,18659.0,11209.0
UP_Moradabad,25,43028.0,18842.0
UP_Moradabad,26,22752.0,11257.0
UP_Moradabad,27,34666.0,9101.0
UP_Moradabad,28,51187.0,9613.0
UP_Moradabad,29,59718.0,11572.0
UP_Moradabad,30,33672.0,17072.0
UP_Muzaffarnagar,1,473.0,0.0
UP_Muzaffarnagar,2,4078.0,0.0
UP_Muzaffarnagar,3,1390.0,0.0
UP_Muzaffarnagar,4,1854.0,0.0
UP_Muzaffarnagar,5,2841.0,1290.0
UP_Muzaffarnagar,6,1957.0,2780.0
UP_Muzaffarnagar,7,2761.0,1093.0
UP_Muzaffarnagar,8,11514.0,696.0
UP_Muzaffarnagar,9,14523.0,2648.0
UP_Muzaffarnagar,10,18053.0,1516.0
UP_Muzaffarnagar,11,19559.0,772.0
UP_Muzaffarnagar,12,26764.0,3831.0
UP_Muzaffarnagar,13,22462.0,6209.0
UP_Muzaffarnagar,14,8181.0,6017.0
UP_Muzaffarnagar,15,8492.0,6259.0
UP_Muzaffarnagar,16,6283.0,5698.0
UP_Muzaffarnagar,17,6127.0,6870.0
UP_Muzaffarnagar,18,7208.0,1317.0
UP_Muzaffarnagar,19,21777.0,2938.0
UP_Muzaffarnagar,20,35584.0,2130.0
UP_Muzaffarnagar,21,43158.0,2444.0
UP_Muzaffarnagar,22,41722.0,4351.0
UP_Muzaffarnagar,23,81167.0,5342.0
UP_Muzaffarnagar,24,22871.0,7066.0
UP_Muzaffarnagar,25,52775.0,13850.0
UP_Muzaffarnagar,26,34168.0,12123.0
UP_Muzaffarnagar,27,48577.0,10487.0
UP_Muzaffarnagar,28,47233.0,6686.0
UP_Muzaffarnagar,29,61154.0,5432.0
UP_Muzaffarnagar,30,42019.0,4680.0
UP_Pilibhit,1,91.0,0.0
UP_Pilibhit,2,4365.0,0.0
UP_Pilibhit,3,1945.0,0.0
UP_Pilibhit,4,2396.0,0.0
UP_Pilibhit,5,2718.0,1306.0
UP_Pilibhit,6,1039.0,2627.0
UP_Pilibhit,7,1650.0,1493.0
UP_Pilibhit,8,3652.0,857.0
UP_Pilibhit,9,18778.0,3132.0
UP_Pilibhit,10,16448.0,1040.0
UP_Pilibhit,11,11885.0,217.0
UP_Pilibhit,12,25269.0,847.0
UP_Pilibhit,13,32971.0,4544.0
UP_Pilibhit,14,14578.0,5371.0
UP_Pilibhit,15,9001.0,4257.0
UP_Pilibhit,16,5648.0,5253.0
UP_Pilibhit,17,5395.0,6088.0
UP_Pilibhit,18,4688.0,2425.0
UP_Pilibhit,19,7003.0,1836.0
UP_Pilibhit,20,12277.0,1388.0
UP_Pilibhit,21,19474.0,1250.0
UP_Pilibhit,22,18838.0,1201.0
UP_Pilibhit,23,34472.0,1942.0
UP_Pilibhit,24,13378.0,2920.0
UP_Pilibhit,25,32940.0,8146.0
UP_Pilibhit,26,26108.0,6724.0
UP_Pilibhit,27,32752.0,6931.0
UP_Pilibhit,28,33244.0,6127.0
UP_Pilibhit,29,47566.0,5279.0
UP_Pilibhit,30,32370.0,4931.0
UP_Pratapgarh,1,604.0,0.0
UP_Pratapgarh,2,4852.0,0.0
UP_Pratapgarh,3,2513.0,0.0
UP_Pratapgarh,4,3172.0,0.0
UP_Pratapgarh,5,2820.0,1050.0
UP_Pratapgarh,6,2002.0,3452.0
UP_Pratapgarh,7,917.0,1449.0
UP_Pratapgarh,8,7666.0,1246.0
UP_Pratapgarh,9,19056.0,3162.0
UP_Pratapgarh,10,16117.0,1939.0
UP_Pratapgarh,11,11399.0,324.0
UP_Pratapgarh,12,18150.0,2646.0
UP_Pratapgarh,13,16692.0,4515.0
UP_Pratapgarh,14,7733.0,4606.0
UP_Pratapgarh,15,9612.0,5139.0
UP_Pratapgarh,16,8821.0,6063.0
UP_Pratapgarh,17,7297.0,5191.0
UP_Pratapgarh,18,5808.0,3271.0
UP_Pratapgarh,19,10629.0,3788.0
UP_Pratapgarh,20,15241.0,2272.0
UP_Pratapgarh,21,23012.0,2679.0
UP_Pratapgarh,22,18651.0,2791.0
UP_Pratapgarh,23,41455.0,2354.0
UP_Pratapgarh,24,21471.0,3795.0
UP_Pratapgarh,25,40998.0,10852.0
UP_Pratapgarh,26,33119.0,5591.0
UP_Pratapgarh,27,45163.0,8716.0
UP_Pratapgarh,28,51890.0,7555.0
UP_Pratapgarh,29,67189.0,5352.0
UP_Pratapgarh,30,57779.0,6020.0
UP_Prayagraj,1,1587.0,0.0
UP_Prayagraj,2,8814.0,0.0
UP_Prayagraj,3,8812.0,0.0
UP_Prayagraj,4,8236.0,0.0
UP_Prayagraj,5,8591.0,1513.0
UP_Prayagraj,6,5753.0,7279.0
UP_Prayagraj,7,5191.0,5992.0
UP_Prayagraj,8,16162.0,3934.0
UP_Prayagraj,9,32595.0,10607.0
UP_Prayagraj,10,22704.0,5238.0
UP_Prayagraj,11,29297.0,796.0
UP_Prayagraj,12,49255.0,6286.0
UP_Prayagraj,13,47385.0,15606.0
UP_Prayagraj,14,14653.0,11254.0
UP_Prayagraj,15,17895.0,8548.0
UP_Prayagraj,16,31343.0,9323.0
UP_Prayagraj,17,38125.0,12746.0
UP_Prayagraj,18,50853.0,957.0
UP_Prayagraj,19,66448.0,2555.0
UP_Prayagraj,20,48224.0,13122.0
UP_Prayagraj,21,51062.0,4066.0
UP_Prayagraj,22,57717.0,4556.0
UP_Prayagraj,23,86125.0,6157.0
UP_Prayagraj,24,21299.0,20125.0
UP_Prayagraj,25,61502.0,27284.0
UP_Prayagraj,26,49555.0,18905.0
UP_Prayagraj,27,84450.0,17760.0
UP_Prayagraj,28,57488.0,14723.0
UP_Prayagraj,29,122832.0,18107.0
UP_Prayagraj,30,49731.0,31081.0
UP_Rae Bareli,1,236.0,0.0
UP_Rae Bareli,2,5668.0,0.0
UP_Rae Bareli,3,2344.0,0.0
UP_Rae Bareli,4,2869.0,0.0
UP_Rae Bareli,5,2970.0,1610.0
UP_Rae Bareli,6,1627.0,3663.0
UP_Rae Bareli,7,1883.0,1575.0
UP_Rae Bareli,8,6527.0,936.0
UP_Rae Bareli,9,10943.0,2759.0
UP_Rae Bareli,10,28523.0,1583.0
UP_Rae Bareli,11,16403.0,0.0
UP_Rae Bareli,12,20416.0,1528.0
UP_Rae Bareli,13,12547.0,2264.0
UP_Rae Bareli,14,3080.0,1953.0
UP_Rae Bareli,15,2734.0,2527.0
UP_Rae Bareli,16,3214.0,3186.0
UP_Rae Bareli,17,3229.0,4184.0
UP_Rae Bareli,18,3124.0,609.0
UP_Rae Bareli,19,3126.0,329.0
UP_Rae Bareli,20,13279.0,673.0
UP_Rae Bareli,21,20673.0,1084.0
UP_Rae Bareli,22,18996.0,2368.0
UP_Rae Bareli,23,31561.0,3677.0
UP_Rae Bareli,24,17288.0,5276.0
UP_Rae Bareli,25,44487.0,8283.0
UP_Rae Bareli,26,33832.0,6970.0
UP_Rae Bareli,27,42256.0,7106.0
UP_Rae Bareli,28,45574.0,6293.0
UP_Rae Bareli,29,56097.0,4607.0
UP_Rae Bareli,30,42870.0,5817.0
UP_Rampur,1,43.0,0.0
UP_Rampur,2,4010.0,0.0
UP_Rampur,3,1605.0,0.0
UP_Rampur,4,2778.0,0.0
UP_Rampur,5,3140.0,737.0
UP_Rampur,6,1497.0,3075.0
UP_Rampur,7,1157.0,1354.0
UP_Rampur,8,5565.0,1217.0
UP_Rampur,9,14064.0,3605.0
UP_Rampur,10,11016.0,1382.0
UP_Rampur,11,8256.0,279.0
UP_Rampur,12,15386.0,2745.0
UP_Rampur,13,14774.0,5071.0
UP_Rampur,14,8702.0,3348.0
UP_Rampur,15,6267.0,3763.0
UP_Rampur,16,3456.0,2762.0
UP_Rampur,17,2359.0,3372.0
UP_Rampur,18,2532.0,1156.0
UP_Rampur,19,3181.0,2214.0
UP_Rampur,20,10646.0,786.0
UP_Rampur,21,17287.0,865.0
UP_Rampur,22,12797.0,934.0
UP_Rampur,23,28973.0,1317.0
UP_Rampur,24,15012.0,3414.0
UP_Rampur,25,38806.0,5833.0
UP_Rampur,26,22090.0,4810.0
UP_Rampur,27,34346.0,4958.0
UP_Rampur,28,32151.0,6692.0
UP_Rampur,29,46627.0,5319.0
UP_Rampur,30,32272.0,8184.0
UP_Saharanpur,1,385.0,0.0
UP_Saharanpur,2,7484.0,0.0
UP_Saharanpur,3,2232.0,0.0
UP_Saharanpur,4,3290.0,0.0
UP_Saharanpur,5,4982.0,1392.0
UP_Saharanpur,6,2235.0,5796.0
UP_Saharanpur,7,5348.0,1857.0
UP_Saharanpur,8,9067.0,1649.0
UP_Saharanpur,9,20585.0,4585.0
UP_Saharanpur,10,19704.0,1819.0
UP_Saharanpur,11,20427.0,407.0
UP_Saharanpur,12,26862.0,619.0
UP_Saharanpur,13,35181.0,3534.0
UP_Saharanpur,14,17511.0,7572.0
UP_Saharanpur,15,14218.0,10263.0
UP_Saharanpur,16,9027.0,6483.0
UP_Saharanpur,17,26342.0,9227.0
UP_Saharanpur,18,43767.0,192.0
UP_Saharanpur,19,54369.0,528.0
UP_Saharanpur,20,55073.0,889.0
UP_Saharanpur,21,55552.0,3345.0
UP_Saharanpur,22,56729.0,8439.0
UP_Saharanpur,23,107815.0,7240.0
UP_Saharanpur,24,28007.0,13537.0
UP_Saharanpur,25,66423.0,22148.0
UP_Saharanpur,26,42375.0,18556.0
UP_Saharanpur,27,53511.0,18130.0
UP_Saharanpur,28,39345.0,13010.0
UP_Saharanpur,29,82123.0,14066.0
UP_Saharanpur,30,30267.0,19961.0
UP_Sambhal,1,320.0,0.0
UP_Sambhal,2,3320.0,0.0
UP_Sambhal,3,1057.0,0.0
UP_Sambhal,4,1351.0,0.0
UP_Sambhal,5,1629.0,657.0
UP_Sambhal,6,1478.0,2043.0
UP_Sambhal,7,3203.0,628.0
UP_Sambhal,8,3465.0,251.0
UP_Sambhal,9,6731.0,1282.0
UP_Sambhal,10,4432.0,1078.0
UP_Sambhal,11,6241.0,1009.0
UP_Sambhal,12,19990.0,2473.0
UP_Sambhal,13,17549.0,2993.0
UP_Sambhal,14,7557.0,2729.0
UP_Sambhal,15,4228.0,1694.0
UP_Sambhal,16,4392.0,3312.0
UP_Sambhal,17,2353.0,2424.0
UP_Sambhal,18,2254.0,567.0
UP_Sambhal,19,2848.0,1927.0
UP_Sambhal,20,9112.0,1259.0
UP_Sambhal,21,14076.0,1111.0
UP_Sambhal,22,13485.0,927.0
UP_Sambhal,23,23401.0,1612.0
UP_Sambhal,24,15326.0,2707.0
UP_Sambhal,25,33319.0,6355.0
UP_Sambhal,26,28131.0,4737.0
UP_Sambhal,27,32182.0,4727.0
UP_Sambhal,28,37535.0,4242.0
UP_Sambhal,29,43447.0,5942.0
UP_Sambhal,30,34811.0,5153.0
UP_Sant Kabir Nagar,1,96.0,0.0
UP_Sant Kabir Nagar,2,3331.0,0.0
UP_Sant Kabir Nagar,3,1942.0,0.0
UP_Sant Kabir Nagar,4,1783.0,0.0
UP_Sant Kabir Nagar,5,2687.0,866.0
UP_Sant Kabir Nagar,6,781.0,2240.0
UP_Sant Kabir Nagar,7,696.0,1753.0
UP_Sant Kabir Nagar,8,3030.0,479.0
UP_Sant Kabir Nagar,9,10806.0,2585.0
UP_Sant Kabir Nagar,10,10244.0,964.0
UP_Sant Kabir Nagar,11,3920.0,78.0
UP_Sant Kabir Nagar,12,11115.0,533.0
UP_Sant Kabir Nagar,13,11878.0,2012.0
UP_Sant Kabir Nagar,14,7249.0,3226.0
UP_Sant Kabir Nagar,15,3580.0,2074.0
UP_Sant Kabir Nagar,16,3165.0,2708.0
UP_Sant Kabir Nagar,17,2998.0,2972.0
UP_Sant Kabir Nagar,18,3768.0,393.0
UP_Sant Kabir Nagar,19,4773.0,137.0
UP_Sant Kabir Nagar,20,8895.0,527.0
UP_Sant Kabir Nagar,21,14679.0,896.0
UP_Sant Kabir Nagar,22,14204.0,1050.0
UP_Sant Kabir Nagar,23,21290.0,1348.0
UP_Sant Kabir Nagar,24,11551.0,2207.0
UP_Sant Kabir Nagar,25,22111.0,6197.0
UP_Sant Kabir Nagar,26,16246.0,4186.0
UP_Sant Kabir Nagar,27,29001.0,4931.0
UP_Sant Kabir Nagar,28,27439.0,3114.0
UP_Sant Kabir Nagar,29,30313.0,2298.0
UP_Sant Kabir Nagar,30,28577.0,4052.0
UP_Shahjahanpur,1,198.0,0.0
UP_Shahjahanpur,2,8258.0,0.0
UP_Shahjahanpur,3,1206.0,0.0
UP_Shahjahanpur,4,4483.0,0.0
UP_Shahjahanpur,5,3860.0,1218.0
UP_Shahjahanpur,6,1545.0,6325.0
UP_Shahjahanpur,7,2209.0,1062.0
UP_Shahjahanpur,8,9088.0,1633.0
UP_Shahjahanpur,9,29155.0,4281.0
UP_Shahjahanpur,10,20260.0,1350.0
UP_Shahjahanpur,11,4890.0,545.0
UP_Shahjahanpur,12,24073.0,2361.0
UP_Shahjahanpur,13,22372.0,5994.0
UP_Shahjahanpur,14,7218.0,4605.0
UP_Shahjahanpur,15,5660.0,4226.0
UP_Shahjahanpur,16,5001.0,3418.0
UP_Shahjahanpur,17,19458.0,5329.0
UP_Shahjahanpur,18,27870.0,627.0
UP_Shahjahanpur,19,29326.0,777.0
UP_Shahjahanpur,20,24912.0,2111.0
UP_Shahjahanpur,21,19848.0,1857.0
UP_Shahjahanpur,22,18103.0,1813.0
UP_Shahjahanpur,23,58919.0,4640.0
UP_Shahjahanpur,24,15242.0,5321.0
UP_Shahjahanpur,25,39694.0,8680.0
UP_Shahjahanpur,26,28254.0,6298.0
UP_Shahjahanpur,27,40610.0,7591.0
UP_Shahjahanpur,28,43868.0,6364.0
UP_Shahjahanpur,29,56206.0,4564.0
UP_Shahjahanpur,30,40239.0,11855.0
UP_Shamli,1,51.0,0.0
UP_Shamli,2,1651.0,0.0
UP_Shamli,3,1062.0,0.0
UP_Shamli,4,1342.0,0.0
UP_Shamli,5,1479.0,513.0
UP_Shamli,6,907.0,1153.0
UP_Shamli,7,3133.0,697.0
UP_Shamli,8,4835.0,447.0
UP_Shamli,9,6564.0,1263.0
UP_Shamli,10,6499.0,913.0
UP_Shamli,11,4510.0,516.0
UP_Shamli,12,14292.0,2959.0
UP_Shamli,13,12281.0,3485.0
UP_Shamli,14,5393.0,1917.0
UP_Shamli,15,5410.0,1443.0
UP_Shamli,16,5692.0,2496.0
UP_Shamli,17,6087.0,3310.0
UP_Shamli,18,5381.0,869.0
UP_Shamli,19,6868.0,858.0
UP_Shamli,20,12783.0,1045.0
UP_Shamli,21,18956.0,1523.0
UP_Shamli,22,16113.0,950.0
UP_Shamli,23,32919.0,2274.0
UP_Shamli,24,10735.0,4281.0
UP_Shamli,25,21898.0,6767.0
UP_Shamli,26,13658.0,6683.0
UP_Shamli,27,16506.0,5977.0
UP_Shamli,28,23653.0,5400.0
UP_Shamli,29,37581.0,3450.0
UP_Shamli,30,20982.0,3636.0
UP_Shrawasti,1,31.0,0.0
UP_Shrawasti,2,2054.0,0.0
UP_Shrawasti,3,1300.0,0.0
UP_Shrawasti,4,1537.0,0.0
UP_Shrawasti,5,919.0,703.0
UP_Shrawasti,6,181.0,1449.0
UP_Shrawasti,7,1019.0,1212.0
UP_Shrawasti,8,2764.0,786.0
UP_Shrawasti,9,9242.0,1265.0
UP_Shrawasti,10,7949.0,124.0
UP_Shrawasti,11,3477.0,238.0
UP_Shrawasti,12,6333.0,774.0
UP_Shrawasti,13,8032.0,2039.0
UP_Shrawasti,14,2952.0,2280.0
UP_Shrawasti,15,1688.0,1135.0
UP_Shrawasti,16,1092.0,1023.0
UP_Shrawasti,17,2088.0,1764.0
UP_Shrawasti,18,4569.0,359.0
UP_Shrawasti,19,7033.0,440.0
UP_Shrawasti,20,14408.0,537.0
UP_Shrawasti,21,18247.0,605.0
UP_Shrawasti,22,22999.0,1089.0
UP_Shrawasti,23,47238.0,1050.0
UP_Shrawasti,24,14441.0,1188.0
UP_Shrawasti,25,27384.0,2719.0
UP_Shrawasti,26,17660.0,2236.0
UP_Shrawasti,27,21714.0,2630.0
UP_Shrawasti,28,28064.0,2798.0
UP_Shrawasti,29,31295.0,2395.0
UP_Shrawasti,30,15404.0,2522.0
UP_Siddharthnagar,1,992.0,0.0
UP_Siddharthnagar,2,6468.0,0.0
UP_Siddharthnagar,3,1677.0,0.0
UP_Siddharthnagar,4,3462.0,0.0
UP_Siddharthnagar,5,2029.0,2015.0
UP_Siddharthnagar,6,1080.0,5307.0
UP_Siddharthnagar,7,2614.0,1039.0
UP_Siddharthnagar,8,9103.0,1852.0
UP_Siddharthnagar,9,11257.0,2385.0
UP_Siddharthnagar,10,11535.0,1030.0
UP_Siddharthnagar,11,22749.0,285.0
UP_Siddharthnagar,12,33920.0,2012.0
UP_Siddharthnagar,13,32434.0,4414.0
UP_Siddharthnagar,14,9067.0,4283.0
UP_Siddharthnagar,15,5703.0,4217.0
UP_Siddharthnagar,16,7929.0,4729.0
UP_Siddharthnagar,17,7119.0,5906.0
UP_Siddharthnagar,18,7382.0,1836.0
UP_Siddharthnagar,19,9634.0,562.0
UP_Siddharthnagar,20,18038.0,584.0
UP_Siddharthnagar,21,43376.0,1216.0
UP_Siddharthnagar,22,45373.0,2380.0
UP_Siddharthnagar,23,88225.0,3416.0
UP_Siddharthnagar,24,29984.0,3934.0
UP_Siddharthnagar,25,60860.0,12054.0
UP_Siddharthnagar,26,42197.0,9028.0
UP_Siddharthnagar,27,49126.0,7395.0
UP_Siddharthnagar,28,50206.0,7050.0
UP_Siddharthnagar,29,71261.0,7425.0
UP_Siddharthnagar,30,39946.0,6211.0
UP_Sitapur,1,503.0,0.0
UP_Sitapur,2,7069.0,0.0
UP_Sitapur,3,3447.0,0.0
UP_Sitapur,4,4048.0,0.0
UP_Sitapur,5,7227.0,1545.0
UP_Sitapur,6,2129.0,4819.0
UP_Sitapur,7,2074.0,2693.0
UP_Sitapur,8,11278.0,1754.0
UP_Sitapur,9,29228.0,6457.0
UP_Sitapur,10,25116.0,1990.0
UP_Sitapur,11,16771.0,0.0
UP_Sitapur,12,29588.0,1023.0
UP_Sitapur,13,30311.0,1998.0
UP_Sitapur,14,8526.0,3805.0
UP_Sitapur,15,3945.0,3670.0
UP_Sitapur,16,8625.0,8564.0
UP_Sitapur,17,14119.0,10604.0
UP_Sitapur,18,7964.0,1009.0
UP_Sitapur,19,8563.0,831.0
UP_Sitapur,20,14629.0,1191.0
UP_Sitapur,21,23335.0,1491.0
UP_Sitapur,22,24894.0,2723.0
UP_Sitapur,23,52267.0,3754.0
UP_Sitapur,24,25514.0,5861.0
UP_Sitapur,25,66144.0,11286.0
UP_Sitapur,26,43733.0,8452.0
UP_Sitapur,27,66419.0,7936.0
UP_Sitapur,28,69528.0,7582.0
UP_Sitapur,29,90398.0,6582.0
UP_Sitapur,30,72270.0,12719.0
UP_Sonbhadra,1,110.0,0.0
UP_Sonbhadra,2,3122.0,0.0
UP_Sonbhadra,3,2493.0,0.0
UP_Sonbhadra,4,2225.0,0.0
UP_Sonbhadra,5,1898.0,753.0
UP_Sonbhadra,6,2417.0,2153.0
UP_Sonbhadra,7,795.0,1405.0
UP_Sonbhadra,8,3679.0,879.0
UP_Sonbhadra,9,9198.0,2289.0
UP_Sonbhadra,10,5401.0,1600.0
UP_Sonbhadra,11,5358.0,0.0
UP_Sonbhadra,12,15051.0,1865.0
UP_Sonbhadra,13,19502.0,2169.0
UP_Sonbhadra,14,5335.0,1778.0
UP_Sonbhadra,15,3344.0,2311.0
UP_Sonbhadra,16,2255.0,3083.0
UP_Sonbhadra,17,3693.0,3139.0
UP_Sonbhadra,18,2236.0,531.0
UP_Sonbhadra,19,2371.0,743.0
UP_Sonbhadra,20,10713.0,684.0
UP_Sonbhadra,21,20101.0,1099.0
UP_Sonbhadra,22,15641.0,1023.0
UP_Sonbhadra,23,31954.0,1653.0
